Package name,Dataset,File path,Risk level (high/critical),Languages
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-cloudwatchlogs,upstream-repos,/tmp/ruby3.2-aws-sdk-cloudwatchlogs.zip687829442/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-core,upstream-repos,/tmp/ruby3.2-aws-sdk-core.zip903998867/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-kms,upstream-repos,/tmp/ruby3.2-aws-sdk-kms.zip2291662812/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-s3,upstream-repos,/tmp/ruby3.2-aws-sdk-s3.zip400919282/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sdk-sqs,upstream-repos,/tmp/ruby3.2-aws-sdk-sqs.zip1811550852/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/guardduty/2017-11-28/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/inspector2/2020-06-08/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/medialive/2017-10-14/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/mediapackagev2/2022-12-25/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/securityhub/2018-10-26/api-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/apis/securityhub/2018-10-26/docs-2.json,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/build_tools/aws-sdk-code-generator/spec/protocol_tests_spec_helper.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/doc-src/templates/default/fulldoc/html/js/jquery.js,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-acm/lib/aws-sdk-acm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-bedrockruntime/lib/aws-sdk-bedrockruntime/client.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/client_api.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-codebuild/lib/aws-sdk-codebuild/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-core/spec/aws/ec2_metadata_spec.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-core/spec/aws/ecs_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-core/spec/aws/instance_profile_credentials_spec.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-core/spec/aws/shared_config_spec.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-guardduty/lib/aws-sdk-guardduty/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-inspector2/lib/aws-sdk-inspector2/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-medialive/lib/aws-sdk-medialive/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-mediapackagev2/lib/aws-sdk-mediapackagev2/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-opsworkscm/lib/aws-sdk-opsworkscm/client_api.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/client_api.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-sagemaker/lib/aws-sdk-sagemaker/types.rb,HIGH,Ruby
ruby3.2-aws-sigv4,upstream-repos,/tmp/ruby3.2-aws-sigv4.zip5897695/gems/aws-sdk-securityhub/lib/aws-sdk-securityhub/types.rb,HIGH,Ruby
ruby3.2-bundler,upstream-repos,/tmp/ruby3.2-bundler.zip1132360740/bundler/lib/bundler/vendor/net-http-persistent/lib/net/http/persistent.rb,HIGH,Ruby
ruby3.2-bundler,upstream-repos,/tmp/ruby3.2-bundler.zip1132360740/bundler/spec/realworld/slow_perf_spec.rb,HIGH,Ruby
ruby3.2-bundler,upstream-repos,/tmp/ruby3.2-bundler.zip1132360740/test/rubygems/test_gem_config_file.rb,HIGH,Ruby
ruby3.2-bundler,upstream-repos,/tmp/ruby3.2-bundler.zip1132360740/test/rubygems/test_gem_requirement.rb,HIGH,Ruby
ruby3.2-concurrent-ruby,upstream-repos,/tmp/ruby3.2-concurrent-ruby.zip1768364773/docs-source/medium-example.out.rb,HIGH,Ruby
ruby3.2-cool.io,upstream-repos,/tmp/ruby3.2-cool.io.zip1175637863/ext/libev/ev.c,HIGH,Ruby
ruby3.2-domain_name,upstream-repos,/tmp/ruby3.2-domain_name.zip595884141/test/test_domain_name-punycode.rb,HIGH,Ruby
